"","actors","score_coef"
"3411","Annet Mahendru",-0.0467747296558608
"3412","Max Beesley",-0.0467946014711129
"3413","Valarie Pettiford",-0.0467986015745002
"3414","Beth Riesgraf",-0.0468645571247217
"3415","M. Emmet Walsh",-0.0469109301562045
"3416","Katharine Isabelle",-0.0469227487187508
"3417","Jane Krakowski",-0.0469325694476206
"3418","J.J. Abrams",-0.0469349454980057
"3419","Willow Smith",-0.0469353311513437
"3420","Donald Trump",-0.0469383304681736
"3421","David Kelly",-0.0469832587853343
"3422","Kath Soucie",-0.0470649113670654
"3423","Omari Hardwick",-0.0471850935554196
"3424","Mike Colter",-0.0472166927278159
"3425","Eddie Vedder",-0.0472694402074622
"3426","Steve Earle",-0.0472700294435978
"3427","Lynn Redgrave",-0.0473710446269422
"3428","Jordan Trovillion",-0.0473749441602814
"3429","Zoe Levin",-0.0473749731931353
"3430","LeVar Burton",-0.047487906531863
"3431","Jonathan Frakes",-0.0474881357694711
"3432","Cary-Hiroyuki Tagawa",-0.047522446423325
"3433","Tessa Thompson",-0.0477283301170753
"3434","Finola Hughes",-0.0477413618109821
"3435","Charlie Bewley",-0.0477417048417529
"3436","Annie Parisse",-0.0477741927210327
"3437","Oliver James",-0.0477837895385375
"3438","Laurie Metcalf",-0.0479264860428899
"3439","Jessica Lowndes",-0.0479617233956892
"3440","Casey Affleck",-0.0480420327720063
"3441","Ike Barinholtz",-0.0481096885685914
"3442","Mary Elizabeth Mastrantonio",-0.0481928171127499
"3443","Tim Holmes",-0.0482029470644152
"3444","Richard Coyle",-0.0483002815284207
"3445","Margot Kidder",-0.0483390792389049
"3446","Kiernan Shipka",-0.0483613403188154
"3447","Larry King",-0.0486031642107984
"3448","Stephanie March",-0.048621937600875
"3449","Melvil Poupaud",-0.0486219600009281
"3450","Riley Thomas Stewart",-0.0486233702910819
"3451","Piper Laurie",-0.0487350576422768
"3452","Emma Watson",-0.0487828960760036
"3453","Elizabeth Daily",-0.0489772711281692
"3454","Luis E. Carazo",-0.0491614839117899
"3455","William Petersen",-0.0492945801691988
"3456","Raquel Elizabeth Ames",-0.0493526140083653
"3457","Bob Balaban",-0.0494354377477938
"3458","Dendrie Taylor",-0.0496191586648034
"3459","Mario Van Peebles",-0.0496237624654273
"3460","Colleen Haskell",-0.0496529614457625
"3461","J??rgen Prochnow",-0.049671927983286
"3462","Armin Mueller-Stahl",-0.049671941064839
"3463","Kim Delaney",-0.0496799904755646
"3464","Ayelet Zurer",-0.0496802454593073
"3465","Seth Gabel",-0.0496803110654721
"3466","Terence Bernie Hines",-0.0497026800269967
"3467","Melissa Sturm",-0.0497296533582009
"3468","Jean Smart",-0.0498003230715955
"3469","Eva Green",-0.0499614571971695
"3470","Angela Bettis",-0.0501499295344903
"3471","Fionnula Flanagan",-0.0502983372998437
"3472","Colin O'Donoghue",-0.0503411684539513
"3473","Paulo Costanzo",-0.0504464431136021
"3474","Rachel Blanchard",-0.0504466598658372
"3475","Jenny Slate",-0.0506415330832711
"3476","Jake Lacy",-0.0506443454109256
"3477","Christopher Heyerdahl",-0.0510278196919473
"3478","Jasper Cole",-0.0510318591932372
"3479","Elaine Stritch",-0.0510626512482963
"3480","Sarah Parish",-0.0510650919849902
"3481","Laura Harring",-0.0514537359158452
"3482","Sherman Hemsley",-0.0514788654519839
"3483","Megan Park",-0.051518371458794
"3484","Amy Hill",-0.0515840222773193
"3485","Gerald McRaney",-0.0517300673894327
"3486","Tom McCarthy",-0.0518289003808349
"3487","Garry Shandling",-0.0519446744282054
"3488","Zoe Kazan",-0.0519793001688523
"3489","Robert Davi",-0.0520143985037346
"3490","Martin Starr",-0.0521474262463074
"3491","Dominic Monaghan",-0.0522333576966582
"3492","Olivia Crocicchia",-0.0524504744863129
"3493","Archie Panjabi",-0.0528073821488686
"3494","Jacob Pitts",-0.0528538917256674
"3495","Lili Taylor",-0.0529135009056876
"3496","B??r??nice Bejo",-0.0529552686558704
"3497","George Newbern",-0.0530398937077879
"3498","Kevin Brown",-0.0530832189968308
"3499","John Buffalo Mailer",-0.0535209003820963
"3500","Eric Stonestreet",-0.0535621456371449
"3501","Kirstie Alley",-0.053700655661175
"3502","Jimmy Fallon",-0.0538495330623579
"3503","Peter Youngblood Hills",-0.0538516670371362
"3504","Virginie Ledoyen",-0.0538518444132446
"3505","Stephanie Szostak",-0.054048319414262
"3506","Gregory Alan Williams",-0.0541081625360478
"3507","Randall Park",-0.0541842214213864
"3508","Ray Romano",-0.0544919700301517
"3509","Danneel Ackles",-0.0546465320842492
"3510","Martin Henderson",-0.0547362903199923
"3511","Marlene Forte",-0.0547488732546962
"3512","Bill Irwin",-0.0548911817880485
"3513","Oliver Hudson",-0.0549243088500343
"3514","Lea Thompson",-0.0550568892140628
"3515","Regi Davis",-0.0554964695628196
"3516","Wade Williams",-0.0556024928567362
"3517","Brandon Molale",-0.0556068764341013
"3518","Chad L. Coleman",-0.0556977261970539
"3519","Caleb Landry Jones",-0.0558328912162487
"3520","John Gallagher Jr.",-0.0560430671375002
"3521","Debbie Harry",-0.0560867121640314
"3522","Amanda Schull",-0.0562225639092542
"3523","Katt Williams",-0.0563042615782967
"3524","Mark Rolston",-0.0569529639505766
"3525","Lena Olin",-0.0573397817338013
"3526","Ellen Albertini Dow",-0.0576695184937586
"3527","Leo Howard",-0.05817328830539
"3528","Patrick St. Esprit",-0.0585232224348316
"3529","Reece Thompson",-0.0585468095473448
"3530","JR Bourne",-0.0586261335995107
"3531","Jasmine Trinca",-0.0588430058827293
"3532","Janet Hubert",-0.0591779213363549
"3533","Ralph Brown",-0.0591940796631447
"3534","Alessandro Nivola",-0.0592329373272932
"3535","Vincent Schiavelli",-0.0601427689882554
"3536","Stafford Douglas",-0.0601880538262898
"3537","Randy Quaid",-0.0603025110453974
"3538","June Diane Raphael",-0.0615435346229698
"3539","Warren Christie",-0.061900834249149
"3540","Sean Harris",-0.0620228484614385
"3541","Kelvin Han Yee",-0.0622187334603495
"3542","Beth Broderick",-0.0625655701349769
"3543","Michael Raymond-James",-0.0628456824345567
"3544","Tony Danza",-0.0640350788981034
"3545","Michael Greyeyes",-0.0659460489089812
"3546","Tyrone Benskin",-0.0667200156441984
"3547","Fiona Shaw",-0.0670441226077475
"3548","Harry Treadaway",-0.0677262497169372
"3549","Kaitlyn Dever",-0.0701907016166327
